family,family_name,converter_id,converter_name,public_label,display_order,speed_ratio,k_factor,torque_ratio,status,customer_visible
252trapezoid,252 Trapezoid,252trapezoid-252p1-23bxt4j,252P1 23BXT4J,252P1 23BXT4J,6,0.5,201.66,1.388,published,true
252trapezoid,252 Trapezoid,252trapezoid-252p1-23bxt4j,252P1 23BXT4J,252P1 23BXT4J,7,0.6,199.65,1.281,published,true
252trapezoid,252 Trapezoid,252trapezoid-252p1-23bxt4j,252P1 23BXT4J,252P1 23BXT4J,8,0.7,198.96,1.182,published,true
252trapezoid,252 Trapezoid,252trapezoid-252p1-23bxt4j,252P1 23BXT4J,252P1 23BXT4J,9,0.8,198.84,1.082,published,true
252trapezoid,252 Trapezoid,252trapezoid-252p1-23bxt4j,252P1 23BXT4J,252P1 23BXT4J,10,0.85,201.46,1.038,published,true
252trapezoid,252 Trapezoid,252trapezoid-252p1-23bxt4j,252P1 23BXT4J,252P1 23BXT4J,11,0.9,207.0,0.989,published,true
252trapezoid,252 Trapezoid,252trapezoid-252p1-23bxt4j,252P1 23BXT4J,252P1 23BXT4J,12,0.92,209.6,0.967,published,true
252trapezoid,252 Trapezoid,252trapezoid-252p1-23bxt4j,252P1 23BXT4J,252P1 23BXT4J,13,0.95,219.73,0.93,published,true
252trapezoid,252 Trapezoid,252trapezoid-252p1-23bxt4k,252P1 23BXT4K,252P1 23BXT4K,1,0.0,223.87,1.792,published,true
252trapezoid,252 Trapezoid,252trapezoid-252p1-23bxt4k,252P1 23BXT4K,252P1 23BXT4K,2,0.1,220.04,1.739,published,true
252trapezoid,252 Trapezoid,252trapezoid-252p1-23bxt4k,252P1 23BXT4K,252P1 23BXT4K,3,0.2,213.16,1.662,published,true
252trapezoid,252 Trapezoid,252trapezoid-252p1-23bxt4k,252P1 23BXT4K,252P1 23BXT4K,4,0.3,204.14,1.566,published,true
252trapezoid,252 Trapezoid,252trapezoid-252p1-23bxt4k,252P1 23BXT4K,252P1 23BXT4K,5,0.4,200.38,1.484,published,true
252trapezoid,252 Trapezoid,252trapezoid-252p1-23bxt4k,252P1 23BXT4K,252P1 23BXT4K,6,0.5,193.89,1.385,published,true
252trapezoid,252 Trapezoid,252trapezoid-252p1-23bxt4k,252P1 23BXT4K,252P1 23BXT4K,7,0.6,192.48,1.282,published,true
252trapezoid,252 Trapezoid,252trapezoid-252p1-23bxt4k,252P1 23BXT4K,252P1 23BXT4K,8,0.7,191.58,1.169,published,true
252trapezoid,252 Trapezoid,252trapezoid-252p1-23bxt4k,252P1 23BXT4K,252P1 23BXT4K,9,0.8,192.26,1.065,published,true
252trapezoid,252 Trapezoid,252trapezoid-252p1-23bxt4k,252P1 23BXT4K,252P1 23BXT4K,10,0.85,195.34,1.045,published,true
252trapezoid,252 Trapezoid,252trapezoid-252p1-23bxt4k,252P1 23BXT4K,252P1 23BXT4K,11,0.9,200.89,0.986,published,true
252trapezoid,252 Trapezoid,252trapezoid-252p1-23bxt4k,252P1 23BXT4K,252P1 23BXT4K,12,0.92,203.51,0.965,published,true
252trapezoid,252 Trapezoid,252trapezoid-252p1-23bxt4k,252P1 23BXT4K,252P1 23BXT4K,13,0.95,215.17,0.921,published,true
252trapezoid,252 Trapezoid,252trapezoid-252p1-23bxt4l,252P1 23BXT4L,252P1 23BXT4L,1,0.0,218.52,1.813,published,true
252trapezoid,252 Trapezoid,252trapezoid-252p1-23bxt4l,252P1 23BXT4L,252P1 23BXT4L,2,0.1,213.25,1.749,published,true
252trapezoid,252 Trapezoid,252trapezoid-252p1-23bxt4l,252P1 23BXT4L,252P1 23BXT4L,3,0.2,205.23,1.665,published,true
252trapezoid,252 Trapezoid,252trapezoid-252p1-23bxt4l,252P1 23BXT4L,252P1 23BXT4L,4,0.3,198.22,1.571,published,true
252trapezoid,252 Trapezoid,252trapezoid-252p1-23bxt4l,252P1 23BXT4L,252P1 23BXT4L,5,0.4,194.01,1.482,published,true
252trapezoid,252 Trapezoid,252trapezoid-252p1-23bxt4l,252P1 23BXT4L,252P1 23BXT4L,6,0.5,187.3,1.378,published,true
252trapezoid,252 Trapezoid,252trapezoid-252p1-23bxt4l,252P1 23BXT4L,252P1 23BXT4L,7,0.6,185.16,1.273,published,true
252trapezoid,252 Trapezoid,252trapezoid-252p1-23bxt4l,252P1 23BXT4L,252P1 23BXT4L,8,0.7,185.31,1.181,published,true
252trapezoid,252 Trapezoid,252trapezoid-252p1-23bxt4l,252P1 23BXT4L,252P1 23BXT4L,9,0.8,188.9,1.074,published,true
252trapezoid,252 Trapezoid,252trapezoid-252p1-23bxt4l,252P1 23BXT4L,252P1 23BXT4L,10,0.85,189.38,1.034,published,true
252trapezoid,252 Trapezoid,252trapezoid-252p1-23bxt4l,252P1 23BXT4L,252P1 23BXT4L,11,0.9,194.58,0.985,published,true
252trapezoid,252 Trapezoid,252trapezoid-252p1-23bxt4l,252P1 23BXT4L,252P1 23BXT4L,12,0.92,199.46,0.964,published,true
252trapezoid,252 Trapezoid,252trapezoid-252p1-23bxt4l,252P1 23BXT4L,252P1 23BXT4L,13,0.95,211.15,0.92,published,true
252trapezoid,252 Trapezoid,252trapezoid-252p1-23bxt4m,252P1 23BXT4M,252P1 23BXT4M,1,0.0,211.62,1.815,published,true
252trapezoid,252 Trapezoid,252trapezoid-252p1-23bxt4m,252P1 23BXT4M,252P1 23BXT4M,2,0.1,206.5,1.751,published,true
252trapezoid,252 Trapezoid,252trapezoid-252p1-23bxt4m,252P1 23BXT4M,252P1 23BXT4M,3,0.2,201.75,1.682,published,true
252trapezoid,252 Trapezoid,252trapezoid-252p1-23bxt4m,252P1 23BXT4M,252P1 23BXT4M,4,0.3,196.66,1.599,published,true
252trapezoid,252 Trapezoid,252trapezoid-252p1-23bxt4m,252P1 23BXT4M,252P1 23BXT4M,5,0.4,187.68,1.48,published,true
252trapezoid,252 Trapezoid,252trapezoid-252p1-23bxt4m,252P1 23BXT4M,252P1 23BXT4M,6,0.5,179.82,1.369,published,true
252trapezoid,252 Trapezoid,252trapezoid-252p1-23bxt4m,252P1 23BXT4M,252P1 23BXT4M,7,0.6,178.48,1.266,published,true
252trapezoid,252 Trapezoid,252trapezoid-252p1-23bxt4m,252P1 23BXT4M,252P1 23BXT4M,8,0.7,179.13,1.17,published,true
252trapezoid,252 Trapezoid,252trapezoid-252p1-23bxt4m,252P1 23BXT4M,252P1 23BXT4M,9,0.8,181.79,1.078,published,true
252trapezoid,252 Trapezoid,252trapezoid-252p1-23bxt4m,252P1 23BXT4M,252P1 23BXT4M,10,0.85,184.54,1.033,published,true
252trapezoid,252 Trapezoid,252trapezoid-252p1-23bxt4m,252P1 23BXT4M,252P1 23BXT4M,11,0.9,190.82,0.979,published,true
252trapezoid,252 Trapezoid,252trapezoid-252p1-23bxt4m,252P1 23BXT4M,252P1 23BXT4M,12,0.92,196.05,0.958,published,true
252trapezoid,252 Trapezoid,252trapezoid-252p1-23bxt4m,252P1 23BXT4M,252P1 23BXT4M,13,0.95,207.15,0.918,published,true
252trapezoid,252 Trapezoid,252trapezoid-252p1-23bxt4o,252P1 23BXT4O,252P1 23BXT4O,1,0.0,200.94,1.845,published,true
252trapezoid,252 Trapezoid,252trapezoid-252p1-23bxt4o,252P1 23BXT4O,252P1 23BXT4O,2,0.1,192.63,1.753,published,true
252trapezoid,252 Trapezoid,252trapezoid-252p1-23bxt4o,252P1 23BXT4O,252P1 23BXT4O,3,0.2,186.56,1.66,published,true
252trapezoid,252 Trapezoid,252trapezoid-252p1-23bxt4o,252P1 23BXT4O,252P1 23BXT4O,4,0.3,184.11,1.591,published,true
252trapezoid,252 Trapezoid,252trapezoid-252p1-23bxt4o,252P1 23BXT4O,252P1 23BXT4O,5,0.4,175.49,1.471,published,true
252trapezoid,252 Trapezoid,252trapezoid-252p1-23bxt4o,252P1 23BXT4O,252P1 23BXT4O,6,0.5,167.12,1.346,published,true
252trapezoid,252 Trapezoid,252trapezoid-252p1-23bxt4o,252P1 23BXT4O,252P1 23BXT4O,7,0.6,165.94,1.254,published,true
252trapezoid,252 Trapezoid,252trapezoid-252p1-23bxt4o,252P1 23BXT4O,252P1 23BXT4O,8,0.7,167.96,1.157,published,true
252trapezoid,252 Trapezoid,252trapezoid-252p1-23bxt4o,252P1 23BXT4O,252P1 23BXT4O,9,0.8,172.02,1.076,published,true
252trapezoid,252 Trapezoid,252trapezoid-252p1-23bxt4o,252P1 23BXT4O,252P1 23BXT4O,10,0.85,175.66,1.024,published,true
252trapezoid,252 Trapezoid,252trapezoid-252p1-23bxt4o,252P1 23BXT4O,252P1 23BXT4O,11,0.9,184.72,0.976,published,true
252trapezoid,252 Trapezoid,252trapezoid-252p1-23bxt4o,252P1 23BXT4O,252P1 23BXT4O,12,0.92,191.31,0.954,published,true
252trapezoid,252 Trapezoid,252trapezoid-252p1-23bxt4o,252P1 23BXT4O,252P1 23BXT4O,13,0.95,201.28,0.911,published,true
252trapezoid,252 Trapezoid,252trapezoid-252p1-23bxt5i,252P1 23BXT5I,252P1 23BXT5I,1,0.0,231.59,1.733,published,true
252trapezoid,252 Trapezoid,252trapezoid-252p1-23bxt5i,252P1 23BXT5I,252P1 23BXT5I,2,0.1,223.54,1.669,published,true
252trapezoid,252 Trapezoid,252trapezoid-252p1-23bxt5i,252P1 23BXT5I,252P1 23BXT5I,3,0.2,219.18,1.613,published,true
252trapezoid,252 Trapezoid,252trapezoid-252p1-23bxt5i,252P1 23BXT5I,252P1 23BXT5I,4,0.3,212.18,1.523,published,true
252trapezoid,252 Trapezoid,252trapezoid-252p1-23bxt5i,252P1 23BXT5I,252P1 23BXT5I,5,0.4,211.3,1.461,published,true
252trapezoid,252 Trapezoid,252trapezoid-252p1-23bxt5i,252P1 23BXT5I,252P1 23BXT5I,6,0.5,209.23,1.383,published,true
252trapezoid,252 Trapezoid,252trapezoid-252p1-23bxt5i,252P1 23BXT5I,252P1 23BXT5I,7,0.6,208.75,1.285,published,true
252trapezoid,252 Trapezoid,252trapezoid-252p1-23bxt5i,252P1 23BXT5I,252P1 23BXT5I,8,0.7,208.86,1.179,published,true
252trapezoid,252 Trapezoid,252trapezoid-252p1-23bxt5i,252P1 23BXT5I,252P1 23BXT5I,9,0.8,209.02,1.088,published,true
252trapezoid,252 Trapezoid,252trapezoid-252p1-23bxt5i,252P1 23BXT5I,252P1 23BXT5I,10,0.85,209.95,1.037,published,true
252trapezoid,252 Trapezoid,252trapezoid-252p1-23bxt5i,252P1 23BXT5I,252P1 23BXT5I,11,0.9,214.73,0.989,published,true
252trapezoid,252 Trapezoid,252trapezoid-252p1-23bxt5i,252P1 23BXT5I,252P1 23BXT5I,12,0.92,217.73,0.964,published,true
252trapezoid,252 Trapezoid,252trapezoid-252p1-23bxt5i,252P1 23BXT5I,252P1 23BXT5I,13,0.95,224.76,0.927,published,true
252trapezoid,252 Trapezoid,252trapezoid-252p1-23bxt5j,252P1 23BXT5J,252P1 23BXT5J,1,0.0,229.22,1.775,published,true
252trapezoid,252 Trapezoid,252trapezoid-252p1-23bxt5j,252P1 23BXT5J,252P1 23BXT5J,2,0.1,224.67,1.721,published,true
252trapezoid,252 Trapezoid,252trapezoid-252p1-23bxt5j,252P1 23BXT5J,252P1 23BXT5J,3,0.2,219.71,1.662,published,true
252trapezoid,252 Trapezoid,252trapezoid-252p1-23bxt5j,252P1 23BXT5J,252P1 23BXT5J,4,0.3,212.57,1.577,published,true
252trapezoid,252 Trapezoid,252trapezoid-252p1-23bxt5j,252P1 23BXT5J,252P1 23BXT5J,5,0.4,206.01,1.477,published,true
252trapezoid,252 Trapezoid,252trapezoid-252p1-23bxt5j,252P1 23BXT5J,252P1 23BXT5J,6,0.5,200.39,1.387,published,true
252trapezoid,252 Trapezoid,252trapezoid-252p1-23bxt5j,252P1 23BXT5J,252P1 23BXT5J,7,0.6,200.47,1.279,published,true
252trapezoid,252 Trapezoid,252trapezoid-252p1-23bxt5j,252P1 23BXT5J,252P1 23BXT5J,8,0.7,199.92,1.179,published,true
252trapezoid,252 Trapezoid,252trapezoid-252p1-23bxt5j,252P1 23BXT5J,252P1 23BXT5J,9,0.8,200.0,1.083,published,true
252trapezoid,252 Trapezoid,252trapezoid-252p1-23bxt5j,252P1 23BXT5J,252P1 23BXT5J,10,0.85,202.32,1.04,published,true
252trapezoid,252 Trapezoid,252trapezoid-252p1-23bxt5j,252P1 23BXT5J,252P1 23BXT5J,11,0.9,207.26,0.992,published,true
252trapezoid,252 Trapezoid,252trapezoid-252p1-23bxt5j,252P1 23BXT5J,252P1 23BXT5J,12,0.92,210.6,0.966,published,true
252trapezoid,252 Trapezoid,252trapezoid-252p1-23bxt5j,252P1 23BXT5J,252P1 23BXT5J,13,0.95,220.05,0.927,published,true
252trapezoid,252 Trapezoid,252trapezoid-252p1-23bxt5k,252P1 23BXT5K,252P1 23BXT5K,1,0.0,223.38,1.795,published,true
252trapezoid,252 Trapezoid,252trapezoid-252p1-23bxt5k,252P1 23BXT5K,252P1 23BXT5K,2,0.1,219.34,1.739,published,true
252trapezoid,252 Trapezoid,252trapezoid-252p1-23bxt5k,252P1 23BXT5K,252P1 23BXT5K,3,0.2,213.16,1.666,published,true
252trapezoid,252 Trapezoid,252trapezoid-252p1-23bxt5k,252P1 23BXT5K,252P1 23BXT5K,4,0.3,207.5,1.588,published,true
252trapezoid,252 Trapezoid,252trapezoid-252p1-23bxt5k,252P1 23BXT5K,252P1 23BXT5K,5,0.4,200.54,1.482,published,true
252trapezoid,252 Trapezoid,252trapezoid-252p1-23bxt5k,252P1 23BXT5K,252P1 23BXT5K,6,0.5,193.41,1.384,published,true
252trapezoid,252 Trapezoid,252trapezoid-252p1-23bxt5k,252P1 23BXT5K,252P1 23BXT5K,7,0.6,193.48,1.279,published,true
252trapezoid,252 Trapezoid,252trapezoid-252p1-23bxt5k,252P1 23BXT5K,252P1 23BXT5K,8,0.7,192.98,1.181,published,true
252trapezoid,252 Trapezoid,252trapezoid-252p1-23bxt5k,252P1 23BXT5K,252P1 23BXT5K,9,0.8,192.49,1.07,published,true
252trapezoid,252 Trapezoid,252trapezoid-252p1-23bxt5k,252P1 23BXT5K,252P1 23BXT5K,10,0.85,195.78,1.035,published,true
252trapezoid,252 Trapezoid,252trapezoid-252p1-23bxt5k,252P1 23BXT5K,252P1 23BXT5K,11,0.9,201.48,0.982,published,true
252trapezoid,252 Trapezoid,252trapezoid-252p1-23bxt5k,252P1 23BXT5K,252P1 23BXT5K,12,0.92,204.71,0.962,published,true
252trapezoid,252 Trapezoid,252trapezoid-252p1-23bxt5k,252P1 23BXT5K,252P1 23BXT5K,13,0.95,215.97,0.924,published,true
252trapezoid,252 Trapezoid,252trapezoid-252p1-23bxt5l,252P1 23BXT5L,252P1 23BXT5L,1,0.0,219.13,1.822,published,true
252trapezoid,252 Trapezoid,252trapezoid-252p1-23bxt5l,252P1 23BXT5L,252P1 23BXT5L,2,0.1,213.9,1.755,published,true
252trapezoid,252 Trapezoid,252trapezoid-252p1-23bxt5l,252P1 23BXT5L,252P1 23BXT5L,3,0.2,205.88,1.669,published,true
252trapezoid,252 Trapezoid,252trapezoid-252p1-23bxt5l,252P1 23BXT5L,252P1 23BXT5L,4,0.3,199.58,1.571,published,true
252trapezoid,252 Trapezoid,252trapezoid-252p1-23bxt5l,252P1 23BXT5L,252P1 23BXT5L,5,0.4,193.87,1.48,published,true
252trapezoid,252 Trapezoid,252trapezoid-252p1-23bxt5l,252P1 23BXT5L,252P1 23BXT5L,6,0.5,186.52,1.38,published,true
252trapezoid,252 Trapezoid,252trapezoid-252p1-23bxt5l,252P1 23BXT5L,252P1 23BXT5L,7,0.6,186.7,1.272,published,true
252trapezoid,252 Trapezoid,252trapezoid-252p1-23bxt5l,252P1 23BXT5L,252P1 23BXT5L,8,0.7,186.24,1.177,published,true
252trapezoid,252 Trapezoid,252trapezoid-252p1-23bxt5l,252P1 23BXT5L,252P1 23BXT5L,9,0.8,189.8,1.08,published,true
252trapezoid,252 Trapezoid,252trapezoid-252p1-23bxt5l,252P1 23BXT5L,252P1 23BXT5L,10,0.85,190.81,1.035,published,true
252trapezoid,252 Trapezoid,252trapezoid-252p1-23bxt5l,252P1 23BXT5L,252P1 23BXT5L,11,0.9,196.47,0.988,published,true
252trapezoid,252 Trapezoid,252trapezoid-252p1-23bxt5l,252P1 23BXT5L,252P1 23BXT5L,12,0.92,200.43,0.964,published,true
252trapezoid,252 Trapezoid,252trapezoid-252p1-23bxt5l,252P1 23BXT5L,252P1 23BXT5L,13,0.95,211.92,0.918,published,true
252trapezoid,252 Trapezoid,252trapezoid-252p1-23bxt5m,252P1 23BXT5M,252P1 23BXT5M,1,0.0,211.54,1.82,published,true
252trapezoid,252 Trapezoid,252trapezoid-252p1-23bxt5m,252P1 23BXT5M,252P1 23BXT5M,2,0.1,208.38,1.766,published,true
252trapezoid,252 Trapezoid,252trapezoid-252p1-23bxt5m,252P1 23BXT5M,252P1 23BXT5M,3,0.2,202.25,1.693,published,true
252trapezoid,252 Trapezoid,252trapezoid-252p1-23bxt5m,252P1 23BXT5M,252P1 23BXT5M,4,0.3,194.26,1.578,published,true
252trapezoid,252 Trapezoid,252trapezoid-252p1-23bxt5m,252P1 23BXT5M,252P1 23BXT5M,5,0.4,188.65,1.483,published,true
252trapezoid,252 Trapezoid,252trapezoid-252p1-23bxt5m,252P1 23BXT5M,252P1 23BXT5M,6,0.5,180.54,1.375,published,true
252trapezoid,252 Trapezoid,252trapezoid-252p1-23bxt5m,252P1 23BXT5M,252P1 23BXT5M,7,0.6,179.53,1.263,published,true
252trapezoid,252 Trapezoid,252trapezoid-252p1-23bxt5m,252P1 23BXT5M,252P1 23BXT5M,8,0.7,180.26,1.172,published,true
252trapezoid,252 Trapezoid,252trapezoid-252p1-23bxt5m,252P1 23BXT5M,252P1 23BXT5M,9,0.8,181.55,1.08,published,true
252trapezoid,252 Trapezoid,252trapezoid-252p1-23bxt5m,252P1 23BXT5M,252P1 23BXT5M,10,0.85,185.96,1.027,published,true
252trapezoid,252 Trapezoid,252trapezoid-252p1-23bxt5m,252P1 23BXT5M,252P1 23BXT5M,11,0.9,191.62,0.98,published,true
252trapezoid,252 Trapezoid,252trapezoid-252p1-23bxt5m,252P1 23BXT5M,252P1 23BXT5M,12,0.92,196.34,0.957,published,true
252trapezoid,252 Trapezoid,252trapezoid-252p1-23bxt5m,252P1 23BXT5M,252P1 23BXT5M,13,0.95,208.6,0.921,published,true
252trapezoid,252 Trapezoid,252trapezoid-252p1-23bxt5n,252P1 23BXT5N,252P1 23BXT5N,1,0.0,207.32,1.843,published,true
252trapezoid,252 Trapezoid,252trapezoid-252p1-23bxt5n,252P1 23BXT5N,252P1 23BXT5N,2,0.1,203.02,1.776,published,true
252trapezoid,252 Trapezoid,252trapezoid-252p1-23bxt5n,252P1 23BXT5N,252P1 23BXT5N,3,0.2,196.16,1.688,published,true
252trapezoid,252 Trapezoid,252trapezoid-252p1-23bxt5n,252P1 23BXT5N,252P1 23BXT5N,4,0.3,190.71,1.595,published,true
252trapezoid,252 Trapezoid,252trapezoid-252p1-23bxt5n,252P1 23BXT5N,252P1 23BXT5N,5,0.4,182.26,1.477,published,true
252trapezoid,252 Trapezoid,252trapezoid-252p1-23bxt5n,252P1 23BXT5N,252P1 23BXT5N,6,0.5,173.84,1.364,published,true
252trapezoid,252 Trapezoid,252trapezoid-252p1-23bxt5n,252P1 23BXT5N,252P1 23BXT5N,7,0.6,173.53,1.263,published,true
252trapezoid,252 Trapezoid,252trapezoid-252p1-23bxt5n,252P1 23BXT5N,252P1 23BXT5N,8,0.7,175.06,1.163,published,true
252trapezoid,252 Trapezoid,252trapezoid-252p1-23bxt5n,252P1 23BXT5N,252P1 23BXT5N,9,0.8,177.08,1.08,published,true
252trapezoid,252 Trapezoid,252trapezoid-252p1-23bxt5n,252P1 23BXT5N,252P1 23BXT5N,10,0.85,181.1,1.031,published,true
252trapezoid,252 Trapezoid,252trapezoid-252p1-23bxt5n,252P1 23BXT5N,252P1 23BXT5N,11,0.9,188.36,0.97,published,true
252trapezoid,252 Trapezoid,252trapezoid-252p1-23bxt5n,252P1 23BXT5N,252P1 23BXT5N,12,0.92,193.91,0.947,published,true
252trapezoid,252 Trapezoid,252trapezoid-252p1-23bxt5n,252P1 23BXT5N,252P1 23BXT5N,13,0.95,204.72,0.915,published,true
252trapezoid,252 Trapezoid,252trapezoid-252p1-23bxt6h,252P1 23BXT6H,252P1 23BXT6H,1,0.0,242.6,1.737,published,true
252trapezoid,252 Trapezoid,252trapezoid-252p1-23bxt6h,252P1 23BXT6H,252P1 23BXT6H,2,0.1,235.32,1.683,published,true
252trapezoid,252 Trapezoid,252trapezoid-252p1-23bxt6h,252P1 23BXT6H,252P1 23BXT6H,3,0.2,228.76,1.615,published,true
252trapezoid,252 Trapezoid,252trapezoid-252p1-23bxt6h,252P1 23BXT6H,252P1 23BXT6H,4,0.3,221.99,1.537,published,true
252trapezoid,252 Trapezoid,252trapezoid-252p1-23bxt6h,252P1 23BXT6H,252P1 23BXT6H,5,0.4,216.92,1.453,published,true
252trapezoid,252 Trapezoid,252trapezoid-252p1-23bxt6h,252P1 23BXT6H,252P1 23BXT6H,6,0.5,217.84,1.389,published,true
252trapezoid,252 Trapezoid,252trapezoid-252p1-23bxt6h,252P1 23BXT6H,252P1 23BXT6H,7,0.6,218.04,1.282,published,true
252trapezoid,252 Trapezoid,252trapezoid-252p1-23bxt6h,252P1 23BXT6H,252P1 23BXT6H,8,0.7,218.74,1.18,published,true
252trapezoid,252 Trapezoid,252trapezoid-252p1-23bxt6h,252P1 23BXT6H,252P1 23BXT6H,9,0.8,218.95,1.096,published,true
252trapezoid,252 Trapezoid,252trapezoid-252p1-23bxt6h,252P1 23BXT6H,252P1 23BXT6H,10,0.85,219.01,1.042,published,true
252trapezoid,252 Trapezoid,252trapezoid-252p1-23bxt6h,252P1 23BXT6H,252P1 23BXT6H,11,0.9,225.08,0.986,published,true
252trapezoid,252 Trapezoid,252trapezoid-252p1-23bxt6h,252P1 23BXT6H,252P1 23BXT6H,12,0.92,228.47,0.967,published,true
252trapezoid,252 Trapezoid,252trapezoid-252p1-23bxt6h,252P1 23BXT6H,252P1 23BXT6H,13,0.95,236.95,0.928,published,true
252trapezoid,252 Trapezoid,252trapezoid-252p1-23bxt6i,252P1 23BXT6I,252P1 23BXT6I,1,0.0,237.32,1.759,published,true
252trapezoid,252 Trapezoid,252trapezoid-252p1-23bxt6i,252P1 23BXT6I,252P1 23BXT6I,2,0.1,231.58,1.708,published,true
252trapezoid,252 Trapezoid,252trapezoid-252p1-23bxt6i,252P1 23BXT6I,252P1 23BXT6I,3,0.2,223.41,1.634,published,true
252trapezoid,252 Trapezoid,252trapezoid-252p1-23bxt6i,252P1 23BXT6I,252P1 23BXT6I,4,0.3,218.26,1.561,published,true
252trapezoid,252 Trapezoid,252trapezoid-252p1-23bxt6i,252P1 23BXT6I,252P1 23BXT6I,5,0.4,212.8,1.471,published,true
252trapezoid,252 Trapezoid,252trapezoid-252p1-23bxt6i,252P1 23BXT6I,252P1 23BXT6I,6,0.5,208.51,1.385,published,true
252trapezoid,252 Trapezoid,252trapezoid-252p1-23bxt6i,252P1 23BXT6I,252P1 23BXT6I,7,0.6,208.58,1.283,published,true
252trapezoid,252 Trapezoid,252trapezoid-252p1-23bxt6i,252P1 23BXT6I,252P1 23BXT6I,8,0.7,209.25,1.184,published,true
252trapezoid,252 Trapezoid,252trapezoid-252p1-23bxt6i,252P1 23BXT6I,252P1 23BXT6I,9,0.8,210.26,1.067,published,true
252trapezoid,252 Trapezoid,252trapezoid-252p1-23bxt6i,252P1 23BXT6I,252P1 23BXT6I,10,0.85,211.03,1.034,published,true
252trapezoid,252 Trapezoid,252trapezoid-252p1-23bxt6i,252P1 23BXT6I,252P1 23BXT6I,11,0.9,216.34,0.991,published,true
252trapezoid,252 Trapezoid,252trapezoid-252p1-23bxt6i,252P1 23BXT6I,252P1 23BXT6I,12,0.92,219.59,0.969,published,true
252trapezoid,252 Trapezoid,252trapezoid-252p1-23bxt6i,252P1 23BXT6I,252P1 23BXT6I,13,0.95,228.89,0.925,published,true
252trapezoid,252 Trapezoid,252trapezoid-252p1-23bxt6j,252P1 23BXT6J,252P1 23BXT6J,1,0.0,228.29,1.777,published,true
252trapezoid,252 Trapezoid,252trapezoid-252p1-23bxt6j,252P1 23BXT6J,252P1 23BXT6J,2,0.1,224.44,1.723,published,true
252trapezoid,252 Trapezoid,252trapezoid-252p1-23bxt6j,252P1 23BXT6J,252P1 23BXT6J,3,0.2,217.8,1.651,published,true
252trapezoid,252 Trapezoid,252trapezoid-252p1-23bxt6j,252P1 23BXT6J,252P1 23BXT6J,4,0.3,211.6,1.572,published,true
252trapezoid,252 Trapezoid,252trapezoid-252p1-23bxt6j,252P1 23BXT6J,252P1 23BXT6J,5,0.4,205.64,1.474,published,true
252trapezoid,252 Trapezoid,252trapezoid-252p1-23bxt6j,252P1 23BXT6J,252P1 23BXT6J,6,0.5,201.2,1.385,published,true
252trapezoid,252 Trapezoid,252trapezoid-252p1-23bxt6j,252P1 23BXT6J,252P1 23BXT6J,7,0.6,201.79,1.284,published,true
252trapezoid,252 Trapezoid,252trapezoid-252p1-23bxt6j,252P1 23BXT6J,252P1 23BXT6J,8,0.7,201.02,1.182,published,true
252trapezoid,252 Trapezoid,252trapezoid-252p1-23bxt6j,252P1 23BXT6J,252P1 23BXT6J,9,0.8,201.52,1.081,published,true
252trapezoid,252 Trapezoid,252trapezoid-252p1-23bxt6j,252P1 23BXT6J,252P1 23BXT6J,10,0.85,202.67,1.044,published,true
252trapezoid,252 Trapezoid,252trapezoid-252p1-23bxt6j,252P1 23BXT6J,252P1 23BXT6J,11,0.9,209.1,0.983,published,true
252trapezoid,252 Trapezoid,252trapezoid-252p1-23bxt6j,252P1 23BXT6J,252P1 23BXT6J,12,0.92,211.66,0.965,published,true
252trapezoid,252 Trapezoid,252trapezoid-252p1-23bxt6j,252P1 23BXT6J,252P1 23BXT6J,13,0.95,221.22,0.922,published,true
252trapezoid,252 Trapezoid,252trapezoid-252p1-23bxt6k,252P1 23BXT6K,252P1 23BXT6K,1,0.0,220.34,1.777,published,true
252trapezoid,252 Trapezoid,252trapezoid-252p1-23bxt6k,252P1 23BXT6K,252P1 23BXT6K,2,0.1,217.5,1.733,published,true
252trapezoid,252 Trapezoid,252trapezoid-252p1-23bxt6k,252P1 23BXT6K,252P1 23BXT6K,3,0.2,212.28,1.662,published,true
252trapezoid,252 Trapezoid,252trapezoid-252p1-23bxt6k,252P1 23BXT6K,252P1 23BXT6K,4,0.3,206.34,1.576,published,true
252trapezoid,252 Trapezoid,252trapezoid-252p1-23bxt6k,252P1 23BXT6K,252P1 23BXT6K,5,0.4,200.12,1.479,published,true
252trapezoid,252 Trapezoid,252trapezoid-252p1-23bxt6k,252P1 23BXT6K,252P1 23BXT6K,6,0.5,193.55,1.384,published,true
252trapezoid,252 Trapezoid,252trapezoid-252p1-23bxt6k,252P1 23BXT6K,252P1 23BXT6K,7,0.6,193.77,1.282,published,true
252trapezoid,252 Trapezoid,252trapezoid-252p1-23bxt6k,252P1 23BXT6K,252P1 23BXT6K,8,0.7,194.1,1.182,published,true
252trapezoid,252 Trapezoid,252trapezoid-252p1-23bxt6k,252P1 23BXT6K,252P1 23BXT6K,9,0.8,194.37,1.092,published,true
252trapezoid,252 Trapezoid,252trapezoid-252p1-23bxt6k,252P1 23BXT6K,252P1 23BXT6K,10,0.85,196.89,1.031,published,true
252trapezoid,252 Trapezoid,252trapezoid-252p1-23bxt6k,252P1 23BXT6K,252P1 23BXT6K,11,0.9,202.78,0.978,published,true
